sample_index,bvp
295,0.11848587221285509
296,0.09870957649914422
297,0.07563717006178461
298,0.05143033657935392
299,0.02722683705046522
300,0.003190721871299883
301,-0.02112310844154905
302,-0.04620789781721185
303,-0.07201897644419694
304,-0.09753966820833744
305,-0.12063657745702995
306,-0.1382722883554847
307,-0.14705691815592425
308,-0.14402878782347403
309,-0.12748174434018647
310,-0.09762571668773973
311,-0.0568867753193392
312,-0.009764135433686899
313,0.03768718455232754
314,0.07993759623268763
315,0.11254597957982004
316,0.13275477810696493
317,0.1398149343547688
318,0.13486523481691837
319,0.12042610033358893
320,0.09966053712455174
321,0.0756028598610194
322,0.05054902390879848
323,0.02574760296958415
324,0.0014445000495867044
325,-0.02275989090257783
326,-0.04736055196396006
327,-0.07236913552642735
328,-0.09687700115309092
329,-0.11889795949575731
330,-0.13556247500412644
331,-0.14364635555828903
332,-0.14032597066211597
333,-0.12398171962532908
334,-0.09483979096407587
335,-0.055260594405451696
336,-0.009588733874352098
337,0.03635592416636637
338,0.07728790511726949
339,0.10897056092767532
340,0.12877821080598578
341,0.13599946580560068
342,0.13171565109942673
343,0.11831088679823895
344,0.09875871751510167
345,0.07587914733706747
346,0.05175798052631747
347,0.027468791171686824
348,0.0031497883906631496
349,-0.021611896278188908
350,-0.047217897955490834
351,-0.07349112720042708
352,-0.09927479647853554
353,-0.12232763079475446
354,-0.13957147325581074
355,-0.1476594694583471
356,-0.1437508894469766
357,-0.1263162021033649
358,-0.09576352033181303
359,-0.05469275031989314
360,-0.007701752181035576
361,0.0391714177010956
362,0.08053136620014366
363,0.11214822531349807
364,0.1314948694990814
365,0.13801043565695595
366,0.13293550118539338
367,0.11879014739929525
368,0.09864595081010556
369,0.07538236804406875
370,0.05111179243135089
371,0.02690642179434463
372,0.0028751418084258427
373,-0.02145534787473008
374,-0.046577460259633496
375,-0.07242386698247516
376,-0.09794462830710024
377,-0.12097712947737972
378,-0.1384748828195842
379,-0.1470702809336798
380,-0.14385611379431645
381,-0.12720186973954015
382,-0.09739216721784996
383,-0.05689779156995353
384,-0.010205754317506656
385,0.03670190506185795
386,0.0783972063300195
387,0.11056182269368792
388,0.13055959402786843
389,0.13772941317780316
390,0.13324038119555046
391,0.11957443039236706
392,0.0997902769249357
393,0.07676700024622478
394,0.052618405754584506
395,0.028414545706509853
396,0.0042590087823664345
397,-0.020324621244778823
398,-0.045821892363990833
399,-0.07214212578754124
400,-0.09819237719226968
401,-0.12174765619957438
402,-0.13968490797081737
403,-0.14855790448663014
404,-0.14539633528434923
405,-0.12853962880435424
406,-0.0982869684606988
407,-0.05717040173529223
408,-0.009777268706839239
409,0.03778754909887022
410,0.07998755043673539
411,0.11242786285759063
412,0.13244138922543516
413,0.1393835011774899
414,0.13447737069067398
415,0.12028181025354313
416,0.09994143624558383
417,0.07641919296622642
418,0.0519003889382903
419,0.027502956388033892
420,0.003344662879453092
421,-0.021074997536332386
422,-0.04629967868039549
423,-0.07231738297797105
424,-0.09811527134433667
425,-0.12153052569607217
426,-0.13946923901425748
427,-0.14847361873752854
428,-0.1455236812984163
429,-0.12888541420619956
430,-0.09878388224073789
431,-0.05769992284073791
432,-0.010208379476409074
433,0.03755147442940749
434,0.07998316661137038
435,0.11263711483841567
436,0.13280920009764463
437,0.13983886381229435
438,0.13495066780898338
439,0.12071439322608515
440,0.10028674936348658
441,0.07663804232773896
442,0.05195574054941508
443,0.027360764273811462
444,0.0029849647881087056
445,-0.021638351939559822
446,-0.04699951068454012
447,-0.07302672130454915
448,-0.09866300375554693
449,-0.12173762719622988
450,-0.1391940571723277
451,-0.14765167524355852
452,-0.14419039603738332
453,-0.12717501170953988
454,-0.09690390935300618
455,-0.05588868555288379
456,-0.008684010607914234
457,0.03864459063035438
458,0.08060334750103157
459,0.11282504124759221
460,0.13264535068414537
461,0.13940641061797196
462,0.13431774056163537
463,0.11993731751937585
464,0.09942574514085918
465,0.07577451691313863
466,0.05120248585439524
467,0.026859027773060408
468,0.0028867425976305027
469,-0.021198974003972023
470,-0.04593891275722982
471,-0.07134045475178398
472,-0.09644382394713567
473,-0.11917866485234509
474,-0.13657555029593463
475,-0.1453104274599535
476,-0.14247200958124426
477,-0.12637272163519592
478,-0.09719435669121156
479,-0.057281565535795824
480,-0.011007252601551734
481,0.03571354625870707
482,0.07748609267777673
483,0.10995228664087144
484,0.13035678755798444
485,0.13787395587595053
486,0.13351509824763225
487,0.11966534265486715
488,0.0993859689181219
489,0.07566738559547313
490,0.050818662424483504
491,0.02613483262534827
492,0.0019068840835155996
493,-0.022249452124210048
494,-0.04685147997299611
495,-0.07195651514893635
496,-0.09669899427682027
497,-0.11910902851423853
498,-0.1362924649835904
499,-0.14495884234007178
500,-0.14218877360850024
501,-0.12625799076430577
502,-0.09730281897911558
503,-0.05763192324117977
504,-0.011599420058232248
505,0.034895387963338555
506,0.07644610685167119
507,0.10868532707538249
508,0.12888106677223574
509,0.13626913111383326
510,0.13194268187905805
511,0.11835456253129262
512,0.09858462601038501
513,0.07557238997215389
514,0.05150919822598099
515,0.02753206166107248
516,0.003776830040765458
517,-0.020247959719247897
518,-0.045088987429249654
519,-0.0707512985425313
520,-0.09625561976220735
521,-0.11948837559400173
522,-0.13741108351213654
523,-0.14660927245438143
524,-0.1440730891700002
525,-0.12803072769354853
526,-0.09862222353792492
527,-0.05821607567843204
528,-0.011278129233748567
529,0.036146667906928144
530,0.07851943270795242
531,0.11136080233379096
532,0.1318548067128394
533,0.1391932377010245
534,0.13447504003684976
535,0.12021298873077643
536,0.09959418853495555
537,0.07569386417773105
538,0.050842021851133096
539,0.026292228319759733
540,0.0022559511510016565
541,-0.02173300716684371
542,-0.046246437240096375
543,-0.07135726138592506
544,-0.09618447786343082
545,-0.1187302690176816
546,-0.13607777371133867
547,-0.1449263936029616
548,-0.14235375204075362
549,-0.12662769076964012
550,-0.09786180494970498
551,-0.05832494099560248
552,-0.012323016075856764
553,0.03428100319245974
554,0.0761051623515395
555,0.10876835279442507
556,0.12947267323027142
557,0.13734290622741033
558,0.13334209570402153
559,0.11981275832158529
560,0.09978325044935565
561,0.07622618622895884
562,0.05145196667661057
563,0.026774323880030728
564,0.0025119722446774674
565,-0.021694137225146345
566,-0.046349107020831025
567,-0.07151725118269778
568,-0.09635771658875741
569,-0.11893155574746525
570,-0.1363622712113068
571,-0.14534365723324
572,-0.14289752038155168
573,-0.12720804877119535
574,-0.09831762683500696
575,-0.0584768120087301
576,-0.012044331416708227
577,0.03501520053002112
578,0.07720122381534603
579,0.11001865107885848
580,0.130596674072845
581,0.1380627062766519
582,0.13346703266573476
583,0.11930144363418196
584,0.09875833001360515
585,0.07493501981536228
586,0.05018889689974433
587,0.02579659565457618
588,0.0019822909510967715
589,-0.02172124392843247
590,-0.04590316739674104
591,-0.07067165227600379
592,-0.09519566152953285
593,-0.11753099118358541
594,-0.13480162626265815
595,-0.14372128701011283
596,-0.14135116758237523
597,-0.12591835523636044
598,-0.09748533811783563
599,-0.0582755679700715
600,-0.012564008155664419
601,0.033809113470477006
602,0.07545845909548635
603,0.10798683146197241
604,0.12858169872372346
605,0.13636194238378924
606,0.13229879499197997
607,0.11875762439950013
608,0.09879491259329563
609,0.07539679725585108
610,0.05085178045116384
611,0.026408855375776356
612,0.0022931266410789876
613,-0.02194463424804138
614,-0.04685638508098489
615,-0.07247639597728235
616,-0.09784423262725193
617,-0.12083177989256826
618,-0.13835774087573502
619,-0.14696908443224568
620,-0.1436648954372701
621,-0.1267607515813891
622,-0.09656179867945243
623,-0.05564069410406074
624,-0.008636993153281496
625,0.038341104108837225
626,0.07980657048274382
627,0.11145174024525266
628,0.13071760197883267
629,0.13706940588858993
630,0.1318224292919561
631,0.11759373301953256
632,0.09754157085318317
633,0.07459423185353438
634,0.05085933686727021
635,0.027348901158661967
636,0.004068893214858678
637,-0.019575025213554323
638,-0.04418646649664041
639,-0.06977845276238588
640,-0.09534078174503482
641,-0.1187088960373586
642,-0.13679550870251375
643,-0.1461570283968678
644,-0.14378059859213693
645,-0.12791214608004892
646,-0.09871596936780777
647,-0.058573576414159306
648,-0.01193957583089582
649,0.035172065613302335
650,0.07727559149626408
651,0.10996138486736369
652,0.13047811102570947
653,0.13805094258071973
654,0.13376205587084242
655,0.12005415436125634
656,0.10000472590748627
657,0.07656626260828094
658,0.051964983495401434
659,0.02739742690315148
660,0.0030778715759265203
661,-0.021402829295309404
662,-0.0465232114562874
663,-0.07224695084046451
664,-0.09758408136236117
665,-0.12044024507384887
666,-0.1378259108251314
667,-0.1464057769720919
668,-0.14327572243956335
669,-0.12678252643811036
670,-0.09717136589992172
671,-0.056869994855606655
672,-0.01033490167083979
673,0.03646377648343008
674,0.07810633318105605
675,0.1102506213702106
676,0.13020685558896963
677,0.1372578773431164
678,0.13254377038951853
679,0.11856183482873436
680,0.09842958187587875
681,0.07511233334768523
682,0.05081286147376592
683,0.02666607721343884
684,0.0027960503276299167
685,-0.02130370773837695
686,-0.04618980239856943
687,-0.07186320888218528
688,-0.09732125993153494
689,-0.12041247387589177
690,-0.13806302113177557
691,-0.1468475380756159
692,-0.14378558600506297
693,-0.127178758390233
694,-0.09727372095508599
695,-0.056553583242712466
696,-0.009573819264187693
697,0.03758528130795056
698,0.07942057260941623
699,0.11156402784307515
700,0.13136432188020264
701,0.13818584017728644
702,0.13325337100548398
703,0.11911586173059889
704,0.09889517068960595
705,0.0755243437770594
706,0.05116327631564929
707,0.02691963836910248
708,0.002919391604105118
709,-0.021315820331992114
710,-0.046302802566855206
711,-0.07200967800564279
712,-0.0974223104929402
713,-0.12040317414691495
714,-0.13791170210420717
715,-0.14656503981869187
716,-0.14342493677231782
717,-0.12682381960600553
718,-0.09701436058784473
719,-0.05645218762139264
720,-0.009638038735781835
721,0.03740455448508422
722,0.07921320079246064
723,0.11142574693546617
724,0.13135687299149248
725,0.13830904231959393
726,0.13344584687652697
727,0.11928646720512544
728,0.0989691778016378
729,0.07548112732673912
730,0.051048643364206864
731,0.026829543535533643
732,0.002963533349961282
733,-0.021057457309077227
734,-0.04581703935241442
735,-0.0713683791100077
736,-0.0967749986957474
737,-0.11994760529253733
738,-0.13785264192453614
739,-0.14707001433803474
740,-0.1445824245941078
741,-0.12861133823407953
742,-0.09928787016495423
743,-0.05896544091140037
744,-0.01209206595860528
745,0.03529497649340548
746,0.0776626864013346
747,0.11054266860899475
748,0.1311378129035707
749,0.13865925168464804
750,0.13421441538977125
751,0.12030316903073984
752,0.1000737176380615
753,0.07654094625884143
754,0.05196645150801372
755,0.02754441107357685
756,0.003449048578733918
757,-0.02079555616699954
758,-0.04574285550725524
759,-0.07141921574912898
760,-0.09686828125855354
761,-0.11999025915821779
762,-0.13775067431238328
763,-0.14674039840250128
764,-0.14397255202824474
765,-0.12772654075621354
766,-0.09821734408079867
767,-0.0578897138665993
768,-0.011253412955314755
769,0.0356567432284241
770,0.07735530997884693
771,0.10947556563647992
772,0.12935753907163064
773,0.13634776044427413
774,0.13165490027774726
775,0.1178265128998139
776,0.09799897098873558
777,0.07512066789179303
778,0.051344324120944945
779,0.027729035533043473
780,0.004306269533947194
781,-0.019529184975493094
782,-0.044423885317804473
783,-0.0704407987810237
784,-0.09659116584682029
785,-0.12067288573641013
786,-0.13949017636771663
787,-0.14943479423199843
788,-0.14731424564803747
789,-0.13123569340157376
790,-0.10131566352822786
791,-0.06000379165356498
792,-0.011932527614526298
793,0.03663853228067704
794,0.07996830410837966
795,0.1134410220537667
796,0.13419839184772595
797,0.14147919073670448
798,0.1364914188244212
799,0.12187815181928127
800,0.10093551442210541
801,0.07679604693887289
802,0.05178668338135051
803,0.027111084275762927
804,0.002911647570461812
805,-0.021336319277439064
806,-0.0462304579849116
807,-0.07182652655362028
808,-0.09718453499050475
809,-0.12021696957333312
810,-0.1379052091404624
811,-0.14685761571021527
812,-0.14409456160955
813,-0.12788048447372116
814,-0.09839249863501227
815,-0.05802883004944052
816,-0.011264848477529016
817,0.03586357411243741
818,0.07784454345223109
819,0.11025544755717365
820,0.13035787690288142
821,0.13742332029516172
822,0.13261183199886326
823,0.11846359267199616
824,0.0981544748689707
825,0.074714077994743
826,0.05040103430381321
827,0.026381293282130385
828,0.0027737711182510873
829,-0.020968971274635078
830,-0.045467740995433714
831,-0.07079312380667517
832,-0.09600204269638471
833,-0.11898240410806055
834,-0.13667415154861012
835,-0.14563999866423746
836,-0.14286774424497017
837,-0.12661603026272675
838,-0.0970843884665762
839,-0.056709499854050376
840,-0.010002226691310087
841,0.03699678878736677
842,0.07878724379318532
843,0.11097839110146403
844,0.13088003363965153
845,0.13780827883042163
846,0.13294227884388624
847,0.11880302616921035
848,0.098512358803303
849,0.07502946710523523
850,0.050553788324281125
851,0.026232256859053914
852,0.0022236765073248683
853,-0.021924571926049158
854,-0.046712941200014096
855,-0.072108931931697
856,-0.0971205747706036
857,-0.119657707100915
858,-0.1367462925862821
859,-0.14507553285327396
860,-0.1417689570155833
861,-0.12519798116878483
862,-0.09562327536715856
863,-0.05547177991221185
864,-0.00917600381358907
865,0.037047170171387034
866,0.07684170538887974
867,0.10532872842458785
868,0.12004224202689749
869,0.12118594814089843
870,0.11119488001306833
871,0.09380496331112467
872,0.07297092348546963
873,0.051979977225877015
874,0.03298898701862526
875,0.017025043408729408
876,0.004317255974742271
877,-0.00526439190304515
878,-0.011876804744369453
879,-0.015597700673238015
880,-0.01653382437475816
881,-0.01502147574667997
882,-0.011757851968117999
883,-0.00774815219087198
884,-0.004058946573535167
885,-0.00147888165191265
886,-0.0002484463173160605
887,0.0
888,0.0
889,0.0
890,0.0
891,0.0
892,0.0
893,0.0
894,0.0
895,0.0
896,0.0
897,0.0
898,0.0
899,0.0
