sample_index,bvp
93,2.0642638068333543
94,1.5243515921410693
95,0.8100414451767259
96,-0.00018947371340985453
97,-0.8104194580233134
98,-1.524724533100939
99,-2.0646253680186106
100,-2.382420845029834
101,-2.4673619042660078
102,-2.3434592538378043
103,-2.0598607853092656
104,-1.6766001414190281
105,-1.2495959471753235
106,-0.818852346150268
107,-0.4028157886840672
108,-3.9781217538018e-05
109,0.40273632743835325
110,0.8187725959999064
111,1.2495162355316873
112,1.6765184474930943
113,2.0597695908099154
114,2.3433538055749943
115,2.4672419197195943
116,2.3822842641448396
117,2.0644714067363035
118,1.524556539042154
119,0.8102429619702471
120,1.0617147505413357e-05
121,-0.8102198814805234
122,-1.52453004572725
123,-2.064441460828273
124,-2.382250409443457
125,-2.4672058246705135
126,-2.343318379503557
127,-2.059737989317759
128,-1.6764959082025235
129,-1.2495063974555511
130,-0.8187755168828152
131,-0.4027526939958518
132,8.918625479803488e-06
133,0.40276982981000486
134,0.8187885248609861
135,1.2495119534002832
136,1.6764943020683492
137,2.059729791459814
138,2.3433028729120435
139,2.4671821288239233
140,2.382220320063866
141,2.0644123949414124
142,1.5245090414303804
143,0.8102103110281277
144,-3.4390455906346123e-06
145,-0.8102115245687458
146,-1.524495132443164
147,-2.064379177740805
148,-2.3821669232403386
149,-2.4671101595996636
150,-2.3432194109984956
151,-2.0596443226749543
152,-1.6764147078720646
153,-1.2494424720464676
154,-0.8187309183198381
155,-0.40272700094577674
156,1.5561339798395024e-05
157,0.40275363427383026
158,0.8187439578620788
159,1.249433573797958
160,1.6763781633818513
161,2.0595767976880346
162,2.343119972651253
163,2.466984394189905
164,2.382029600730135
165,2.0642493695084605
166,1.5243911680388205
167,0.8101515659158349
168,3.0292881830068508e-06
169,-0.8101417850162207
170,-1.524371679480243
171,-2.064219188797519
172,-2.381989704812011
173,-2.4669325042032484
174,-2.3430548280211743
175,-2.0595022603521853
176,-1.6763003007141177
177,-1.2493576662600454
178,-0.8186760827307757
179,-0.40270117071222167
180,1.3473065301791709e-05
181,0.40272425040235826
182,0.8186880999512938
183,1.2493515699104485
184,1.6762718799305396
185,2.059450754692193
186,2.342980860024383
187,2.4668412770724184
188,2.381892242001214
189,2.0641282813846957
190,1.5243003820169887
191,0.8101037398491109
192,2.024620541871136e-06
193,-0.8101005867387182
194,-1.5242996003916884
195,-2.064128812411741
196,-2.381891651504385
197,-2.466837979891889
198,-2.3429727927876396
199,-2.0594363164330494
200,-1.6762513457155186
201,-1.249327257125598
202,-0.8186643678290666
203,-0.4027043135807836
204,7.801927242034878e-07
205,0.40270685591861993
206,0.8186700580518361
207,1.249335564798972
208,1.6762589736100693
209,2.059442104677803
210,2.342978293697328
211,2.4668446115347966
212,2.381898724276909
213,2.064135469035245
214,1.524305914087692
215,0.810103992928243
216,-6.482916044202661e-06
217,-0.8101184839640838
218,-1.5243220705055318
219,-2.0641503188715147
220,-2.3819106676797017
221,-2.466853140885623
222,-2.342981780518397
223,-2.0594392961530037
224,-1.6762501873976219
225,-1.249321609130933
226,-0.8186526309948577
227,-0.4026886453861182
228,1.565178928940314e-05
229,0.40271624850591664
230,0.8186697692683806
231,1.2493255472303513
232,1.676243050548335
233,2.0594237709243117
234,2.342959868030935
235,2.466827769863543
236,2.3818863235595984
237,2.0641318863998417
238,1.5243130992497729
239,0.8101204872704832
240,1.777971125167116e-05
241,-0.8100880844053691
242,-1.5242900555282957
243,-2.0641229826264453
244,-2.3818923941755683
245,-2.4668467948001163
246,-2.342989748619209
247,-2.0594603956973696
248,-1.6762806602618072
249,-1.2493579292781218
250,-0.8186917107640179
251,-0.40272725977526624
252,-1.7474797559882682e-05
253,0.4026951384648938
254,0.8186672957918187
255,1.249346060969276
256,1.6762880348418974
257,2.0594914633760237
258,2.343045216878193
259,2.4669249108154387
260,2.3819865320697637
261,2.0642216883365165
262,1.5243795416845716
263,0.8101555218033258
264,1.731435958073936e-05
265,-0.8101250259004531
266,-1.5243605424647462
267,-2.064221605243983
268,-2.3820130227236334
269,-2.4669818403015857
270,-2.3431305203657913
271,-2.059598770223672
272,-1.67640908343305
273,-1.2494699861442824
274,-0.8187814717478723
275,-0.40278814967210375
276,-4.417133588516253e-05
277,0.40270597064903824
278,0.8187185019825048
279,1.2494420467582925
280,1.6764312998926263
281,2.0596776520336855
282,2.34326327314185
283,2.4671583988387167
284,2.3822137476273744
285,2.0644182467200105
286,1.5245219761921653
287,0.8102244693502881
288,4.521229171440891e-06
289,-0.8102158470108307
290,-1.5245172505278284
291,-2.064420976358641
292,-2.3822239129411513
293,-2.4671763743308204
294,-2.3432890506127095
295,-2.0597100010950093
296,-1.6764697050264386
297,-1.2494839973544085
298,-0.8187607278303064
299,-0.40274751628994715
300,5.718189078615654e-06
301,0.4027582250651391
302,0.8187675452995824
303,1.2494822587275416
304,1.6764562575959017
305,2.0596839275496106
306,2.3432517133766777
307,2.467130809343689
308,2.3821736068650123
309,2.064372812671556
310,1.5244812062953217
311,0.8101975599630385
312,-2.958382740139015e-06
313,-0.8102002373569197
314,-1.524476061225849
315,-2.0643555539334493
316,-2.382139286330212
317,-2.467078219926949
318,-2.343183067601779
319,-2.0596036334534
320,-1.6763706949453934
321,-1.2493968261700437
322,-0.8186852770417481
323,-0.4026842973058293
324,4.913724688559995e-05
325,0.4027715070058535
326,0.8187409236375391
327,1.2494055848246193
328,1.6763245535070097
329,2.0595006392594124
330,2.3430274551347527
331,2.466883005849158
332,2.3819262198423097
333,2.0641525934114497
334,1.5243128643357802
335,0.8101032188480946
336,-8.350144672335594e-06
337,-0.8101153725901099
338,-1.5243125981639043
339,-2.064135935921243
340,-2.381893718946273
341,-2.4668367465586734
342,-2.342968140626303
343,-2.0594269702488224
344,-1.6762365930782863
345,-1.2493079329598629
346,-0.8186420461970156
347,-0.40268146161692825
348,2.0959225451408492e-05
349,0.40271862367379385
350,0.8186652922166244
351,1.2493090001550948
352,1.6762083303682638
353,2.0593664428994725
354,2.3428798132808684
355,2.4667294723975273
356,2.381777416852112
357,2.0640218233137135
358,1.524213943951263
359,0.8100458156565312
360,-1.9011677635417598e-05
361,-0.8100761743226863
362,-1.5242246041579872
363,-2.064006465916866
364,-2.3817353258993696
365,-2.4666659680711844
366,-2.34280384554359
367,-2.0592862579407076
368,-1.6761303338560116
369,-1.2492387349625953
370,-0.8186068356215089
371,-0.4026770829993658
372,-3.2518049292579176e-06
373,0.40266996430228125
374,0.818598580167354
375,1.249229539101401
376,1.6761191671780937
377,2.0592724565160103
378,2.342788326614641
379,2.466648302091197
380,2.381713225861582
381,2.0639787503039844
382,1.524194866246835
383,0.8100534242062118
384,1.3464903891317187e-05
385,-0.8100286692081138
386,-1.5241765556351135
387,-2.063971528046865
388,-2.381720999898683
389,-2.4666730089969207
390,-2.34282874920805
391,-2.0593220869172177
392,-1.6761699973412925
393,-1.2492786842698564
394,-0.8186453239298449
395,-0.4027103537484322
396,-2.5860156086243702e-05
397,0.40266411679009423
398,0.8186156465485788
399,1.2492745424715306
400,1.6761963688990145
401,2.059380897950972
402,2.34291986704228
403,2.4667930282267023
404,2.3818606079671754
405,2.0641148164900227
406,1.524302846992322
407,0.8101174776798528
408,2.1973124756732507e-05
409,-0.8100814413125059
410,-1.5242891652625121
411,-2.064132893428488
412,-2.381914239068291
413,-2.4668804449133708
414,-2.3430332096640996
415,-2.0595116370771627
416,-1.6763363848121835
417,-1.2494121474584254
418,-0.8187380656206251
419,-0.4027593583569263
420,-3.0389292730678696e-05
421,0.402703780600451
422,0.8186987592121912
423,1.2494021665072186
424,1.6763694245320924
425,2.059595235407184
426,2.3431653649560196
427,2.467051630191432
428,2.3821060161823135
429,2.0643194869314665
430,1.5244440070173804
431,0.8101799173205142
432,-9.235957211528589e-08
433,-0.8101827822187544
434,-1.5244515436356196
435,-2.0643296763426866
436,-2.38211792867366
437,-2.467067260060758
438,-2.343185961933645
439,-2.0596184739231957
440,-1.6763924917596171
441,-1.249423630107232
442,-0.818717646657501
443,-0.40271966504992024
444,1.7313170046315274e-05
445,0.40274918932626247
446,0.8187335894658043
447,1.249419847569405
448,1.6763642781529167
449,2.0595650761177984
450,2.343111249988588
451,2.466977472924323
452,2.382021707420072
453,2.064238182822222
454,1.5243775881235249
455,0.8101377390577604
456,-1.0241397904904581e-05
457,-0.8101529587473161
458,-1.524377019190987
459,-2.064213101894961
460,-2.381968402728431
461,-2.4668963263054664
462,-2.3430064336045238
463,-2.059446282115726
464,-1.6762420228944048
465,-1.2493018874269062
466,-0.8186263195490624
467,-0.40265998451845514
468,4.338911072185314e-05
469,0.40273845869054004
470,0.8186792955509291
471,1.2493137844762547
472,1.6762018609889344
473,2.0593491356775906
474,2.3428542606573135
475,2.4667006906619573
476,2.3817526799754636
477,2.0640073583455636
478,1.524213859684311
479,0.8100620745240614
480,8.934264681449006e-06
481,-0.8100468334832036
482,-1.524204272123808
483,-2.0640028858707398
484,-2.381752246785996
485,-2.466702810234446
486,-2.3428561494302267
487,-2.0593480354875267
488,-1.6761948170846834
489,-1.2493004170806508
490,-0.8186633072013397
491,-0.4027240657922583
492,-3.226913209489202e-05
493,0.4026674094138733
494,0.8186274004704083
495,1.249292064219114
496,1.6762178853912006
497,2.0594078403902873
498,2.3429566152265804
499,2.4668403018588716
500,2.381912718425943
501,2.0641650731912695
502,1.524345009173561
503,0.8101434944121324
504,2.5298267021148235e-05
505,-0.8101011213459668
506,-1.524326711080882
507,-2.0641831494310816
508,-2.3819719325406292
509,-2.4669381442936142
510,-2.3430846328242594
511,-2.0595524240446235
512,-1.6763640456624493
513,-1.2494279528332721
514,-0.8187459080387872
515,-0.40276248309030477
516,-2.9936254410362073e-05
517,0.40270864531034845
518,0.8187102916360917
519,1.2494222561872228
520,1.6763979627810455
521,2.059632552399233
522,2.343211851479815
523,2.4671046482163597
524,2.3821619520848425
525,2.0643742021621545
526,1.524490418800874
527,0.8102088048814067
528,4.744720371619229e-06
529,-0.8102007933244189
530,-1.5244877540248296
531,-2.064382946421076
532,-2.38218674961469
533,-2.4671453482667864
534,-2.3432650946784026
535,-2.0596919886988108
536,-1.67645771785009
537,-1.2494793548769765
538,-0.818760458894068
539,-0.4027476496545962
540,5.496110084393657e-06
541,0.4027583952533797
542,0.8187690031858585
543,1.2494846771562655
544,1.6764592716633602
545,2.059687659884108
546,2.3432567202090535
547,2.4671382840621776
548,2.3821859109831407
549,2.0643896998300644
550,1.5244989381138954
551,0.8102136958388394
552,9.400975416250928e-06
553,-0.8101952277426157
554,-1.5244826479723623
555,-2.0643783050051163
556,-2.3821810411823408
557,-2.4671393879870736
558,-2.34326297585162
559,-2.059697727351187
560,-1.6764708228137986
561,-1.2494966033219161
562,-0.8187797507255067
563,-0.4027666595819148
564,-9.989916645400387e-06
565,0.40274737600016364
566,0.8187624913233544
567,1.2494830345461885
568,1.6764612159553787
569,2.0596907953686334
570,2.3432562535008064
571,2.467127566168801
572,2.382161085298667
573,2.0643527851331913
574,1.5244552263408064
575,0.8101692834025923
576,-2.7780750883709196e-05
577,-0.8102162025407458
578,-1.5244793756559762
579,-2.064344711560644
580,-2.382113824292477
581,-2.4670398586374995
582,-2.3431371392516915
583,-2.059554943946545
584,-1.676322527142781
585,-1.249354738509195
586,-0.8186558200817957
587,-0.4026713289089282
588,4.6761183468399525e-05
589,0.40275637063337155
590,0.8187130112579866
591,1.249363000903851
592,1.6762653125628533
593,2.0594232623242616
594,2.342929112653095
595,2.4667641699844305
596,2.381796861405475
597,2.06402823536738
598,1.524210111514562
599,0.8100375105888749
600,-2.5912360285545652e-05
601,-0.8100772503345851
602,-1.5242157112905297
603,-2.063984450974427
604,-2.381698538061175
605,-2.4666132389167705
606,-2.34273455108074
607,-2.0592032845131754
608,-1.6760380681106426
609,-1.2491420686099752
610,-0.8185143424470991
611,-0.4025989180295365
612,4.995403113604302e-05
613,0.402687457713374
614,0.8185704998927504
615,1.2491477420360955
616,1.6759801917730868
617,2.0590766719193123
618,2.3425424489858537
619,2.466370718548143
620,2.3814339747539455
621,2.0637333340419883
622,1.5240132412937255
623,0.8099541307157759
624,5.2968691455941574e-06
625,-0.8099452275353585
626,-1.524009457609189
627,-2.0637371249342027
628,-2.381442605712678
629,-2.4663770507542413
630,-2.34254231443283
631,-2.0590688684529006
632,-1.675965313800285
633,-1.2491292134622156
634,-0.8185508100746969
635,-0.4026662162289719
636,-2.661821400065656e-05
637,0.4026191161104045
638,0.818522282711118
639,1.2491306690047566
640,1.6760035283106558
641,2.0591463510498933
642,2.342658253129388
643,2.466522704688837
644,2.3816027561472124
645,2.063894160689021
646,1.5241419500470625
647,0.8100317149009852
648,1.886814295505579e-05
649,-0.8100020327329605
650,-1.5241348339150083
651,-2.0639201605211057
652,-2.3816648183298734
653,-2.466615519835653
654,-2.342772795187291
655,-2.059271278448384
656,-1.6761257983556825
657,-1.2492401141800415
658,-0.8186125203996125
659,-0.40268602550090404
660,-1.2289234454801456e-05
661,0.4026660537814438
662,0.8186034639957878
663,1.249244292076519
664,1.6761418445287195
665,2.059296840280357
666,2.342806711548779
667,2.4666548020426977
668,2.3817067299407046
669,2.0639624490377293
670,1.5241707564087925
671,0.8100220463392851
672,-2.0173230926049182e-05
673,-0.8100532307907746
674,-1.524179779049749
675,-2.063944270832397
676,-2.381658838895786
677,-2.466577581849876
678,-2.3427068040749854
679,-2.0591846865330914
680,-1.676029923999846
681,-1.2491464139580766
682,-0.8185287669234448
683,-0.4026185166914248
684,2.9900720241685108e-05
685,0.4026704678035571
686,0.8185578168372589
687,1.2491415355852264
688,1.67598222449607
689,2.0590861449185893
690,2.3425573720974944
691,2.4663860274248086
692,2.381442176579776
693,2.0637288754955483
694,1.523995701033594
695,0.8099293188721449
696,-1.7597507412476024e-05
697,-0.8099561187906211
698,-1.5240010486604028
699,-2.063706878472853
700,-2.381389887163328
701,-2.466304019674271
702,-2.342454491093413
703,-2.0589754263135274
704,-1.6758771976277858
705,-1.2490531571958847
706,-0.8184911636427489
707,-0.4026282884775564
708,-1.6545387231461928e-05
709,0.402597624098154
710,0.8184690249326015
711,1.2490453859099837
712,1.6758871497091936
713,2.0590013576924657
714,2.342490798820276
715,2.4663455340133718
716,2.3814320190892455
717,2.06374723615131
718,1.5240356553735193
719,0.8099776434263578
720,2.2670733754342684e-05
721,-0.8099400911456229
722,-1.5240220431205007
723,-2.0637701217924245
724,-2.3814956032167554
725,-2.4664480626641625
726,-2.3426258730796903
727,-2.059158901535365
728,-1.6760562074233263
729,-1.2492123045604815
730,-0.8186181995058331
731,-0.40271517673274054
732,-5.5711492145657515e-05
733,0.40261716575999434
734,0.8185583816368753
735,1.2492123518128153
736,1.6761338977857922
737,2.0593243069739375
738,2.3428771544170464
739,2.466769194879457
740,2.381855299545916
741,2.064123805120887
742,1.524319692483281
743,0.8101337570980053
744,2.843339099716305e-05
745,-0.8100903744300042
746,-1.5243129948007081
747,-2.0641686364873526
748,-2.3819596571028723
749,-2.4669333681497068
750,-2.343088380753963
751,-2.059560372259034
752,-1.676373136820982
753,-1.2494378876279724
754,-0.8187550419837629
755,-0.40276901969652146
756,-3.3525242261245314e-05
757,0.40271026779134333
758,0.8187207858179035
759,1.2494443514563698
760,1.6764339007758045
761,2.059683314134076
762,2.3432763806674815
763,2.467180143507387
764,2.3822423891105644
765,2.0644507214490826
766,1.5245554444816745
767,0.8102571948174229
768,3.2929569593010896e-05
769,-0.8101961904273074
770,-1.5245085397492701
771,-2.0644236046620175
772,-2.3822383580759143
773,-2.4672018702711918
774,-2.343322781443837
775,-2.0597493362053294
776,-1.6765100250118292
777,-1.249517613300646
778,-0.8187804634808246
779,-0.4027491452374935
780,2.3167463383835796e-05
781,0.40279739317417557
782,0.818833887634636
783,1.2495775236270634
784,1.6765803758822697
785,2.0598363653874983
786,2.3434252964986606
787,2.467312794135399
788,2.38235001459803
789,2.0645273907941437
790,1.5245968172207465
791,0.8102609856893442
792,-1.0118889265456343e-06
793,-0.8102637677041187
794,-1.5246015447966377
795,-2.064536563467799
796,-2.382368587124064
797,-2.467345118100632
798,-2.3434743155508637
799,-2.059904845757539
800,-1.6766692073925618
801,-1.24968738522543
802,-0.8189691294627015
803,-0.40296061566730845
804,-0.00021256292563749668
805,0.40253483861412376
806,0.818541424087405
807,1.249254663722959
808,1.6762282624642666
809,2.059456034858922
810,2.343022398695796
811,2.466897486610436
812,2.3819324099578094
813,2.064119253899946
814,1.5242103738484312
815,0.809906281300726
816,-0.00031312803799841277
817,-0.8105241546536153
818,-1.5248084939189852
819,-2.0646938014281258
820,-2.3824849394034566
821,-2.4674399792156927
822,-2.3435829954649123
823,-2.0600818144258906
824,-1.676988136461088
825,-1.2502402138508026
826,-0.8198652654511334
827,-0.40432558754529596
828,-0.0021816052771461147
829,0.39982712461743947
830,0.8149762081922654
831,1.2447511839584868
832,1.6707677255110325
833,2.053112848477969
834,2.336000513044309
835,2.4595681993566534
836,2.3748765042729225
837,2.0581627460871
838,1.5204514465644268
839,0.8097273519884627
840,0.004740926697006523
841,-0.7983503307558568
842,-1.5034719027444559
843,-2.0321322834807996
844,-2.3368124003221444
845,-2.4072084767119204
846,-2.2681189557003494
847,-1.9699036767521558
848,-1.5742981729281433
849,-1.1394637586279297
850,-0.7082152350554101
851,-0.3023438739138765
852,0.07581623169679404
853,0.43582257152724113
854,0.7884160118791501
855,1.134988063388742
856,1.4608421367386935
857,1.7346872096347
858,1.9145215813739367
859,1.9581775206762446
860,1.8354754483920233
861,1.538498808697674
862,1.0870315795891874
863,0.5275359766004343
864,-0.07420858917794856
865,-0.6450313387756968
866,-1.117935739280787
867,-1.4440406159857966
868,-1.6001631487945431
869,-1.5905228604359882
870,-1.4425957984738442
871,-1.1985899383704988
872,-0.9049882493714411
873,-0.6028738945237553
874,-0.3212869590136365
875,-0.07484705360907751
876,0.13438832075064225
877,0.3120074819724323
878,0.46516024080825125
879,0.5973177584129895
880,0.7054335390284646
881,0.7801933258599865
882,0.8090406355697908
883,0.7808265940536404
884,0.6904972499274209
885,0.5422932924813922
886,0.35044300194056915
887,0.13711811669652862
888,-0.07176201042561392
889,-0.2516995630318647
890,-0.384359111148679
891,-0.46067053454598134
892,-0.48161519222665805
893,-0.45669898206159876
894,-0.40074046140037095
895,-0.32998688780197005
896,-0.25861579830697184
897,-0.196404286694773
898,-0.14786643987003725
899,-0.11264571728945363
